x,y,z,density,distance
0,7,9,0.0,4.47213595499958
0,7,10,0.1269841343164444,4.58257569495584
0,7,11,0.0,4.898979485566356
0,7,12,-0.1269841343164444,4.58257569495584
0,7,13,-0.2539682686328888,3.7416573867739413
0,7,14,-0.2539682686328888,3.0
0,7,15,-0.0634920671582222,2.449489742783178
0,7,16,0.0,2.23606797749979
0,7,17,0.2539682686328888,2.449489742783178
0,7,18,0.1269841343164444,3.0
0,7,19,0.0634920671582222,3.7416573867739413
0,8,0,0.0,4.69041575982343
0,8,1,0.1269841343164444,4.123105625617661
0,8,2,0.0,3.7416573867739413
0,8,3,-0.2539682686328888,3.605551275463989
0,8,4,0.0,3.7416573867739413
0,8,5,0.0,4.123105625617661
0,8,6,0.0,4.69041575982343
0,8,7,0.1269841343164444,5.196152422706632
0,8,8,0.0,5.0990195135927845
0,8,9,-0.1269841343164444,5.0
0,8,10,0.0,5.0990195135927845
0,8,11,0.0,5.385164807134504
0,8,12,0.0,5.0990195135927845
0,8,13,0.0,4.358898943540674
0,8,14,0.0,3.7416573867739413
0,8,15,0.0,3.3166247903554
0,8,16,0.0,3.1622776601683795
0,8,17,0.2539682686328888,3.3166247903554
0,8,18,0.0,3.7416573867739413
0,8,19,-0.1269841343164444,4.358898943540674
0,9,0,-0.1269841343164444,4.123105625617661
0,9,1,-0.0634920671582222,3.4641016151377544
0,9,2,0.1269841343164444,3.0
0,9,3,-0.190476194024086,2.8284271247461903
0,9,4,-0.2539682686328888,3.0
0,9,5,0.0634920671582222,3.4641016151377544
0,9,6,0.2539682686328888,4.123105625617661
0,9,7,0.0634920671582222,4.47213595499958
0,9,8,-0.1269841343164444,4.123105625617661
0,9,9,-0.1269841343164444,4.0
0,9,10,0.0,4.123105625617661
0,9,11,-0.0634920671582222,4.47213595499958
0,9,12,-0.1269841343164444,4.123105625617661
0,9,13,0.0634920671582222,4.0
0,9,14,0.2539682686328888,4.123105625617661
0,9,15,0.2539682686328888,4.242640687119285
0,9,16,0.0,4.123105625617661
0,9,17,0.0634920671582222,4.242640687119285
0,9,18,0.0,4.58257569495584
0,9,19,-0.2539682686328888,5.0990195135927845
0,10,0,0.0,3.7416573867739413
0,10,1,-0.2539682686328888,3.0
0,10,2,0.0,2.449489742783178
0,10,3,0.0,2.23606797749979
0,10,4,0.0,2.449489742783178
0,10,5,0.1269841343164444,3.0
0,10,6,0.0,3.7416573867739413
0,10,7,-0.1269841343164444,3.605551275463989
0,10,8,0.0,3.1622776601683795
0,10,9,0.0,3.0
0,10,10,0.0,3.1622776601683795
0,10,11,0.0,3.605551275463989
0,10,12,0.0,3.1622776601683795
0,10,13,0.0,3.0
0,10,14,0.0,3.1622776601683795
0,10,15,0.2539682686328888,3.605551275463989
0,10,16,0.0,4.242640687119285
0,10,17,-0.1269841343164444,5.0
0,10,18,0.0,5.477225575051661
0,10,19,-0.1269841343164444,5.916079783099616
0,11,0,0.0,3.605551275463989
0,11,1,-0.3174603283405304,2.8284271247461903
0,11,2,-0.2539682686328888,2.23606797749979
0,11,3,-0.0634920671582222,2.0
0,11,4,0.2539682686328888,2.23606797749979
0,11,5,0.0634920671582222,2.8284271247461903
0,11,6,-0.2539682686328888,3.605551275463989
0,11,7,-0.190476194024086,2.8284271247461903
0,11,8,-0.1269841343164444,2.23606797749979
0,11,9,-0.1269841343164444,2.0
0,11,10,-0.1269841343164444,2.23606797749979
0,11,11,-0.1269841343164444,2.8284271247461903
0,11,12,0.0,2.23606797749979
0,11,13,-0.0634920671582222,2.0
0,11,14,-0.2539682686328888,2.23606797749979
0,11,15,-0.0634920671582222,2.8284271247461903
0,11,16,0.0,3.605551275463989
0,11,17,-0.1269841343164444,4.47213595499958
0,11,18,-0.2539682686328888,5.385164807134504
0,11,19,-0.0634920671582222,6.324555320336759
0,12,0,0.0,3.7416573867739413
0,12,1,-0.1269841343164444,3.0
0,12,2,0.0,2.449489742783178
0,12,3,-0.1269841343164444,2.23606797749979
0,12,4,0.0,2.449489742783178
0,12,5,0.0,3.0
0,12,6,0.0,3.1622776601683795
0,12,7,0.1269841343164444,2.23606797749979
0,12,8,0.0,1.4142135623730951
0,12,9,0.0,1.0
0,12,10,0.0,1.4142135623730951
0,12,11,-0.1269841343164444,2.23606797749979
0,12,12,0.0,1.4142135623730951
0,12,13,0.1269841343164444,1.0
0,12,14,0.0,1.4142135623730951
0,12,15,-0.1269841343164444,2.23606797749979
0,12,16,0.0,3.1622776601683795
0,12,17,0.1269841343164444,4.123105625617661
0,12,18,0.0,5.0990195135927845
0,12,19,0.1269841343164444,6.082762530298219
0,13,0,-0.1269841343164444,4.123105625617661
0,13,1,-0.0634920671582222,3.4641016151377544
0,13,2,0.1269841343164444,3.0
0,13,3,-0.0634920671582222,2.8284271247461903
0,13,4,-0.1269841343164444,3.0
0,13,5,0.0,3.4641016151377544
0,13,6,0.1269841343164444,3.0
0,13,7,0.1269841343164444,2.0
0,13,8,0.2539682686328888,1.0
0,13,9,0.3174603283405304,-1.0
0,13,10,0.2539682686328888,1.0
0,13,11,0.190476194024086,2.0
0,13,12,0.2539682686328888,1.0
0,13,13,0.3174603283405304,-1.0
0,13,14,0.1269841343164444,1.0
0,13,15,-0.2539682686328888,2.0
0,13,16,-0.2539682686328888,3.0
0,13,17,-0.0634920671582222,4.0
0,13,18,0.0,5.0
0,13,19,0.190476194024086,5.830951894845301
0,14,0,0.0,4.69041575982343
0,14,1,0.0,4.123105625617661
0,14,2,0.0,3.7416573867739413
0,14,3,0.0,3.605551275463989
0,14,4,0.0,3.7416573867739413
0,14,5,0.0,4.123105625617661
0,14,6,0.0,3.1622776601683795
0,14,7,-0.2539682686328888,2.23606797749979
0,14,8,0.0,1.4142135623730951
0,14,9,0.1269841343164444,1.0
0,14,10,0.0,1.4142135623730951
0,14,11,0.0,2.23606797749979
0,14,12,0.0,1.4142135623730951
0,14,13,0.1269841343164444,1.0
0,14,14,0.0,1.4142135623730951
0,14,15,-0.2539682686328888,2.23606797749979
0,14,16,0.0,3.1622776601683795
0,14,17,0.0,4.123105625617661
0,14,18,0.0,5.0990195135927845
0,14,19,0.1269841343164444,5.385164807134504
0,15,0,0.2539682686328888,4.58257569495584
0,15,1,0.1269841343164444,4.242640687119285
0,15,2,0.0,4.123105625617661
0,15,3,0.0634920671582222,4.242640687119285
0,15,4,0.1269841343164444,4.58257569495584
0,15,5,0.0,4.47213595499958
0,15,6,-0.1269841343164444,3.605551275463989
0,15,7,-0.1269841343164444,2.8284271247461903
0,15,8,0.0,2.23606797749979
0,15,9,-0.0634920671582222,2.0
0,15,10,-0.1269841343164444,2.23606797749979
0,15,11,-0.1269841343164444,2.8284271247461903
0,15,12,-0.2539682686328888,2.23606797749979
0,15,13,-0.1269841343164444,2.0
0,15,14,0.0,2.23606797749979
0,15,15,0.0,2.8284271247461903
0,15,16,0.0,3.605551275463989
0,15,17,0.0634920671582222,4.47213595499958
0,15,18,0.1269841343164444,5.196152422706632
0,15,19,0.0,5.0990195135927845
0,16,0,0.0,3.7416573867739413
0,16,1,0.0,3.3166247903554
0,16,2,0.0,3.1622776601683795
0,16,3,0.0,3.3166247903554
0,16,4,0.0,3.7416573867739413
0,16,5,0.0,4.358898943540674
0,16,6,0.0,4.242640687119285
0,16,7,0.1269841343164444,3.605551275463989
0,16,8,0.0,3.1622776601683795
0,16,9,-0.1269841343164444,3.0
0,16,10,0.0,3.1622776601683795
0,16,11,0.1269841343164444,3.605551275463989
0,16,12,0.0,3.1622776601683795
0,16,13,-0.1269841343164444,3.0
0,16,14,0.0,3.1622776601683795
0,16,15,0.2539682686328888,3.605551275463989
0,16,16,0.0,4.242640687119285
0,16,17,0.0,5.0
0,16,18,0.0,5.0990195135927845
0,16,19,-0.2539682686328888,5.0
0,17,0,-0.2539682686328888,3.0
0,17,1,-0.190476194024086,2.449489742783178
0,17,2,-0.1269841343164444,2.23606797749979
0,17,3,-0.2539682686328888,2.449489742783178
0,17,4,-0.2539682686328888,3.0
0,17,5,0.0634920671582222,3.7416573867739413
0,17,6,0.1269841343164444,4.58257569495584
0,17,7,-0.0634920671582222,4.47213595499958
0,17,8,-0.1269841343164444,4.123105625617661
0,17,9,-0.190476194024086,4.0
0,17,10,-0.1269841343164444,4.123105625617661
0,17,11,0.190476194024086,4.47213595499958
0,17,12,0.1269841343164444,4.123105625617661
0,17,13,-0.0634920671582222,4.0
0,17,14,0.1269841343164444,4.123105625617661
0,17,15,0.2539682686328888,4.47213595499958
0,17,16,0.1269841343164444,5.0
0,17,17,0.190476194024086,5.477225575051661
0,17,18,0.0,5.196152422706632
0,17,19,-0.380952388048172,5.0990195135927845
0,18,0,0.0,2.449489742783178
0,18,1,0.0,1.7320508075688772
0,18,2,0.0,1.4142135623730951
0,18,3,-0.1269841343164444,1.7320508075688772
0,18,4,0.0,2.449489742783178
0,18,5,0.2539682686328888,3.3166247903554
0,18,6,0.0,4.242640687119285
0,18,7,-0.2539682686328888,4.58257569495584
0,18,8,0.0,5.0990195135927845
0,18,9,0.0,5.0
0,18,10,0.0,5.0990195135927845
0,18,11,0.2539682686328888,5.385164807134504
0,18,12,0.0,5.0990195135927845
0,18,13,-0.2539682686328888,5.0
0,18,14,0.0,5.0990195135927845
0,18,15,0.0,5.385164807134504
0,18,16,0.0,5.830951894845301
0,18,17,0.2539682686328888,5.744562646538029
0,18,18,0.0,5.477225575051661
0,18,19,-0.2539682686328888,5.385164807134504
0,19,0,0.1269841343164444,2.23606797749979
0,19,1,0.2539682686328888,1.4142135623730951
0,19,2,0.2539682686328888,1.0
0,19,3,0.1269841343164444,1.4142135623730951
0,19,4,0.2539682686328888,2.23606797749979
0,19,5,0.380952388048172,3.1622776601683795
0,19,6,0.0,4.123105625617661
0,19,7,-0.2539682686328888,4.47213595499958
0,19,8,-0.1269841343164444,5.0
0,19,9,0.0634920671582222,5.656854249492381
0,19,10,0.1269841343164444,5.916079783099616
0,19,11,0.0634920671582222,6.164414002968976
0,19,12,0.0,6.082762530298219
0,19,13,-0.0634920671582222,6.0
0,19,14,-0.1269841343164444,6.082762530298219
0,19,15,-0.1269841343164444,6.324555320336759
0,19,16,0.1269841343164444,6.557438524302
0,19,17,0.190476194024086,6.164414002968976
0,19,18,0.0,5.916079783099616
0,19,19,0.0,5.830951894845301
1,0,0,0.2539682686328888,6.708203932499369
1,0,1,0.0634920671582222,6.0
1,0,2,-0.2539682686328888,5.385164807134504
1,0,3,-0.380952388048172,4.898979485566356
1,0,4,-0.1269841343164444,4.58257569495584
1,0,5,0.1269841343164444,4.47213595499958
1,0,6,-0.1269841343164444,4.123105625617661
1,0,7,-0.3174603283405304,3.7416573867739413
1,0,8,0.0,3.3166247903554
1,0,9,0.1269841343164444,3.1622776601683795
1,0,10,0.0,3.3166247903554
1,0,11,-0.190476194024086,3.7416573867739413
1,0,12,-0.1269841343164444,3.605551275463989
1,0,13,0.0,2.8284271247461903
1,0,14,-0.1269841343164444,2.23606797749979
1,0,15,-0.0634920671582222,2.0
1,0,16,0.0,2.23606797749979
1,0,17,0.0,2.8284271247461903
1,0,18,-0.2539682686328888,3.605551275463989
1,0,19,0.0,4.47213595499958
1,1,0,0.2539682686328888,6.48074069840786
1,1,1,0.1269841343164444,5.744562646538029
1,1,2,-0.190476194024086,5.0990195135927845
1,1,3,-0.3174603283405304,4.58257569495584
1,1,4,0.0,4.242640687119285
1,1,5,0.1269841343164444,4.123105625617661
1,1,6,-0.190476194024086,3.7416573867739413
1,1,7,-0.190476194024086,3.0
1,1,8,0.1269841343164444,2.449489742783178
1,1,9,0.1269841343164444,2.23606797749979
1,1,10,-0.1269841343164444,2.449489742783178
1,1,11,-0.1269841343164444,3.0
1,1,12,0.0,3.7416573867739413
1,1,13,-0.0634920671582222,3.0
1,1,14,-0.1269841343164444,2.449489742783178
1,1,15,0.0,2.23606797749979
1,1,16,0.0634920671582222,2.449489742783178
1,1,17,0.0634920671582222,3.0
1,1,18,0.0,3.7416573867739413
1,1,19,0.0634920671582222,4.58257569495584
1,2,0,0.0,6.4031242374328485
1,2,1,0.1269841343164444,5.656854249492381
1,2,2,0.0,5.0
1,2,3,-0.3174603283405304,4.47213595499958
1,2,4,-0.1269841343164444,4.123105625617661
1,2,5,0.1269841343164444,4.0
1,2,6,0.0,3.3166247903554
1,2,7,0.0,2.449489742783178
1,2,8,0.1269841343164444,1.7320508075688772
1,2,9,0.1269841343164444,1.4142135623730951
1,2,10,-0.1269841343164444,1.7320508075688772
1,2,11,-0.1269841343164444,2.449489742783178
1,2,12,-0.1269841343164444,3.3166247903554
1,2,13,-0.3174603283405304,3.4641016151377544
1,2,14,-0.2539682686328888,3.0
1,2,15,0.0,2.8284271247461903
1,2,16,0.1269841343164444,3.0
1,2,17,0.1269841343164444,3.1622776601683795
1,2,18,0.2539682686328888,3.605551275463989
1,2,19,0.0,4.242640687119285
1,3,0,-0.1269841343164444,5.830951894845301
1,3,1,-0.0634920671582222,5.385164807134504
1,3,2,0.0,5.0990195135927845
1,3,3,-0.1269841343164444,4.58257569495584
1,3,4,-0.0634920671582222,4.242640687119285
1,3,5,0.0634920671582222,4.123105625617661
1,3,6,-0.1269841343164444,3.1622776601683795
1,3,7,-0.190476194024086,2.23606797749979
1,3,8,0.0,1.4142135623730951
1,3,9,0.190476194024086,1.0
1,3,10,0.0634920671582222,1.4142135623730951
1,3,11,-0.1269841343164444,2.23606797749979
1,3,12,-0.1269841343164444,3.1622776601683795
1,3,13,-0.190476194024086,3.605551275463989
1,3,14,-0.190476194024086,2.8284271247461903
1,3,15,-0.1269841343164444,2.23606797749979
1,3,16,-0.0634920671582222,2.0
1,3,17,0.0634920671582222,2.23606797749979
1,3,18,0.0,2.8284271247461903
1,3,19,-0.2539682686328888,3.605551275463989
1,4,0,-0.1269841343164444,5.385164807134504
1,4,1,-0.190476194024086,4.898979485566356
1,4,2,0.0,4.58257569495584
1,4,3,0.190476194024086,4.47213595499958
1,4,4,0.2539682686328888,4.58257569495584
1,4,5,0.1269841343164444,4.242640687119285
1,4,6,-0.2539682686328888,3.3166247903554
1,4,7,-0.3174603283405304,2.449489742783178
1,4,8,0.0,1.7320508075688772
1,4,9,0.1269841343164444,1.4142135623730951
1,4,10,-0.1269841343164444,1.7320508075688772
1,4,11,-0.2539682686328888,2.449489742783178
1,4,12,0.0,3.3166247903554
1,4,13,0.0634920671582222,3.1622776601683795
1,4,14,0.0,2.23606797749979
1,4,15,-0.0634920671582222,1.4142135623730951
1,4,16,0.0,1.0
1,4,17,0.2539682686328888,1.4142135623730951
1,4,18,0.0,2.23606797749979
1,4,19,-0.2539682686328888,3.1622776601683795
1,5,0,-0.1269841343164444,5.0990195135927845
1,5,1,-0.1269841343164444,4.58257569495584
1,5,2,0.0,4.242640687119285
1,5,3,0.1269841343164444,4.123105625617661
1,5,4,0.190476194024086,4.242640687119285
1,5,5,0.190476194024086,4.58257569495584
1,5,6,0.0,3.7416573867739413
1,5,7,-0.0634920671582222,3.0
1,5,8,0.0,2.449489742783178
1,5,9,-0.0634920671582222,2.23606797749979
1,5,10,-0.1269841343164444,2.449489742783178
1,5,11,-0.1269841343164444,3.0
1,5,12,0.0,3.7416573867739413
1,5,13,0.0634920671582222,3.0
1,5,14,0.0634920671582222,2.0
1,5,15,0.190476194024086,1.0
1,5,16,0.3174603283405304,-1.0
1,5,17,0.380952388048172,1.0
1,5,18,0.1269841343164444,2.0
1,5,19,-0.0634920671582222,3.0
1,6,0,0.0,5.0
1,6,1,0.0,4.47213595499958
1,6,2,0.0,4.123105625617661
1,6,3,0.0634920671582222,4.0
1,6,4,0.1269841343164444,4.123105625617661
1,6,5,0.0634920671582222,4.47213595499958
1,6,6,-0.1269841343164444,4.358898943540674
1,6,7,-0.1269841343164444,3.7416573867739413
1,6,8,-0.2539682686328888,3.3166247903554
1,6,9,-0.2539682686328888,3.1622776601683795
1,6,10,0.1269841343164444,3.3166247903554
1,6,11,0.1269841343164444,3.7416573867739413
1,6,12,0.0,4.123105625617661
1,6,13,-0.0634920671582222,3.1622776601683795
1,6,14,-0.1269841343164444,2.23606797749979
1,6,15,0.1269841343164444,1.4142135623730951
1,6,16,0.2539682686328888,1.0
1,6,17,0.190476194024086,1.4142135623730951
1,6,18,0.0,2.23606797749979
1,6,19,-0.0634920671582222,3.1622776601683795
1,7,0,-0.0634920671582222,4.69041575982343
1,7,1,0.0634920671582222,4.123105625617661
1,7,2,0.1269841343164444,3.7416573867739413
1,7,3,0.1269841343164444,3.605551275463989
1,7,4,0.2539682686328888,3.7416573867739413
1,7,5,0.0,4.123105625617661
1,7,6,-0.190476194024086,4.47213595499958
1,7,7,0.0,4.58257569495584
1,7,8,0.0,4.242640687119285
1,7,9,-0.0634920671582222,4.123105625617661
1,7,10,0.1269841343164444,4.242640687119285
1,7,11,0.190476194024086,4.58257569495584
1,7,12,0.1269841343164444,4.47213595499958
1,7,13,-0.1269841343164444,3.605551275463989
1,7,14,-0.2539682686328888,2.8284271247461903
1,7,15,-0.0634920671582222,2.23606797749979
1,7,16,0.0634920671582222,2.0
1,7,17,0.2539682686328888,2.23606797749979
1,7,18,0.190476194024086,2.8284271247461903
1,7,19,0.0634920671582222,3.605551275463989
1,8,0,-0.2539682686328888,4.123105625617661
1,8,1,0.0634920671582222,3.4641016151377544
1,8,2,0.2539682686328888,3.0
1,8,3,0.0634920671582222,2.8284271247461903
1,8,4,0.1269841343164444,3.0
1,8,5,-0.0634920671582222,3.4641016151377544
1,8,6,0.0,4.123105625617661
1,8,7,0.1269841343164444,4.242640687119285
1,8,8,0.0,4.58257569495584
1,8,9,-0.0634920671582222,5.0990195135927845
1,8,10,0.0,5.196152422706632
1,8,11,0.190476194024086,5.477225575051661
1,8,12,0.2539682686328888,5.0
1,8,13,0.0,4.242640687119285
1,8,14,0.0,3.605551275463989
1,8,15,0.0,3.1622776601683795
1,8,16,0.0,3.0
1,8,17,0.2539682686328888,3.1622776601683795
1,8,18,0.1269841343164444,3.605551275463989
1,8,19,0.0634920671582222,4.242640687119285
1,9,0,-0.190476194024086,3.7416573867739413
1,9,1,-0.0634920671582222,3.0
1,9,2,0.1269841343164444,2.449489742783178
1,9,3,0.0634920671582222,2.23606797749979
1,9,4,0.0,2.449489742783178
1,9,5,0.0,3.0
1,9,6,0.0634920671582222,3.7416573867739413
1,9,7,0.0,4.123105625617661
1,9,8,-0.1269841343164444,4.242640687119285
1,9,9,-0.1269841343164444,4.123105625617661
1,9,10,-0.0634920671582222,4.242640687119285
1,9,11,0.0634920671582222,4.58257569495584
1,9,12,0.190476194024086,4.242640687119285
1,9,13,0.0634920671582222,4.123105625617661
1,9,14,0.0634920671582222,4.242640687119285
1,9,15,0.0634920671582222,4.123105625617661
1,9,16,0.0,4.0
1,9,17,0.0634920671582222,4.123105625617661
1,9,18,0.0,4.47213595499958
1,9,19,-0.0634920671582222,5.0
1,10,0,0.0,3.3166247903554
1,10,1,-0.190476194024086,2.449489742783178
1,10,2,-0.1269841343164444,1.7320508075688772
1,10,3,0.1269841343164444,1.4142135623730951
1,10,4,0.1269841343164444,1.7320508075688772
1,10,5,0.1269841343164444,2.449489742783178
1,10,6,0.0,3.3166247903554
1,10,7,-0.0634920671582222,3.7416573867739413
1,10,8,0.0,3.3166247903554
1,10,9,0.0634920671582222,3.1622776601683795
1,10,10,0.1269841343164444,3.3166247903554
1,10,11,0.0634920671582222,3.7416573867739413
1,10,12,0.1269841343164444,3.3166247903554
1,10,13,0.0,3.1622776601683795
1,10,14,-0.1269841343164444,3.3166247903554
1,10,15,-0.0634920671582222,3.7416573867739413
1,10,16,-0.1269841343164444,4.358898943540674
1,10,17,-0.190476194024086,5.0990195135927845
1,10,18,-0.1269841343164444,5.385164807134504
1,10,19,-0.1269841343164444,5.830951894845301
1,11,0,-0.0634920671582222,3.1622776601683795
1,11,1,-0.2539682686328888,2.23606797749979
1,11,2,-0.190476194024086,1.4142135623730951
1,11,3,0.0634920671582222,1.0
1,11,4,0.190476194024086,1.4142135623730951
1,11,5,0.0634920671582222,2.23606797749979
1,11,6,-0.0634920671582222,3.1622776601683795
1,11,7,-0.1269841343164444,3.0
1,11,8,-0.190476194024086,2.449489742783178
1,11,9,-0.1269841343164444,2.23606797749979
1,11,10,-0.0634920671582222,2.449489742783178
1,11,11,0.0,3.0
1,11,12,0.0634920671582222,2.449489742783178
1,11,13,0.0,2.23606797749979
1,11,14,-0.0634920671582222,2.449489742783178
1,11,15,-0.1269841343164444,3.0
1,11,16,-0.1269841343164444,3.7416573867739413
1,11,17,-0.190476194024086,4.58257569495584
1,11,18,-0.380952388048172,5.477225575051661
1,11,19,-0.2539682686328888,6.4031242374328485
1,12,0,0.0,3.3166247903554
1,12,1,-0.190476194024086,2.449489742783178
1,12,2,-0.1269841343164444,1.7320508075688772
1,12,3,-0.1269841343164444,1.4142135623730951
1,12,4,-0.1269841343164444,1.7320508075688772
1,12,5,-0.1269841343164444,2.449489742783178
1,12,6,0.0,3.3166247903554
1,12,7,0.0,2.449489742783178
1,12,8,-0.1269841343164444,1.7320508075688772
1,12,9,-0.190476194024086,1.4142135623730951
1,12,10,-0.2539682686328888,1.7320508075688772
1,12,11,0.0,2.449489742783178
1,12,12,0.1269841343164444,1.7320508075688772
1,12,13,0.0634920671582222,1.4142135623730951
1,12,14,0.0,1.7320508075688772
1,12,15,-0.190476194024086,2.449489742783178
1,12,16,-0.1269841343164444,3.3166247903554
1,12,17,0.0,4.242640687119285
1,12,18,-0.2539682686328888,5.196152422706632
